"DateTime","Number of sales","Sales USD"
"2017-09-29 00:00:00",0,0
"2017-09-30 00:00:00",0,0
"2017-10-01 00:00:00",0,0
"2017-10-02 00:00:00",0,0
"2017-10-03 00:00:00",0,0
"2017-10-04 00:00:00",0,0
"2017-10-05 00:00:00",0,0
"2017-10-06 00:00:00",0,0
"2017-10-07 00:00:00",0,0
"2017-10-08 00:00:00",0,0
"2017-10-09 00:00:00",0,0
"2017-10-10 00:00:00",0,0
"2017-10-11 00:00:00",0,0
"2017-10-12 00:00:00",0,0
"2017-10-13 00:00:00",0,0
"2017-10-14 00:00:00",0,0
"2017-10-15 00:00:00",0,0
"2017-10-16 00:00:00",0,0
"2017-10-17 00:00:00",0,0
"2017-10-18 00:00:00",0,0
"2017-10-19 00:00:00",0,0
"2017-10-20 00:00:00",0,0
"2017-10-21 00:00:00",0,0
"2017-10-22 00:00:00",0,0
"2017-10-23 00:00:00",0,0
"2017-10-24 00:00:00",0,0
"2017-10-25 00:00:00",0,0
"2017-10-26 00:00:00",0,0
"2017-10-27 00:00:00",0,0
"2017-10-28 00:00:00",0,0
"2017-10-29 00:00:00",0,0
"2017-10-30 00:00:00",0,0
"2017-10-31 00:00:00",0,0
"2017-11-01 00:00:00",0,0
"2017-11-02 00:00:00",0,0
"2017-11-03 00:00:00",0,0
"2017-11-04 00:00:00",0,0
"2017-11-05 00:00:00",0,0
"2017-11-06 00:00:00",0,0
"2017-11-07 00:00:00",0,0
"2017-11-08 00:00:00",0,0
"2017-11-09 00:00:00",0,0
"2017-11-10 00:00:00",0,0
"2017-11-11 00:00:00",0,0
"2017-11-12 00:00:00",0,0
"2017-11-13 00:00:00",0,0
"2017-11-14 00:00:00",0,0
"2017-11-15 00:00:00",0,0
"2017-11-16 00:00:00",0,0
"2017-11-17 00:00:00",0,0
"2017-11-18 00:00:00",0,0
"2017-11-19 00:00:00",0,0
"2017-11-20 00:00:00",0,0
"2017-11-21 00:00:00",0,0
"2017-11-22 00:00:00",0,0
"2017-11-23 00:00:00",0,0
"2017-11-24 00:00:00",0,0
"2017-11-25 00:00:00",0,0
"2017-11-26 00:00:00",0,0
"2017-11-27 00:00:00",0,0
"2017-11-28 00:00:00",0,0
"2017-11-29 00:00:00",0,0
"2017-11-30 00:00:00",0,0
"2017-12-01 00:00:00",0,0
"2017-12-02 00:00:00",0,0
"2017-12-03 00:00:00",0,0
"2017-12-04 00:00:00",0,0
"2017-12-05 00:00:00",0,0
"2017-12-06 00:00:00",0,0
"2017-12-07 00:00:00",0,0
"2017-12-08 00:00:00",0,0
"2017-12-09 00:00:00",0,0
"2017-12-10 00:00:00",0,0
"2017-12-11 00:00:00",0,0
"2017-12-12 00:00:00",0,0
"2017-12-13 00:00:00",0,0
"2017-12-14 00:00:00",0,0
"2017-12-15 00:00:00",90,10662
"2017-12-16 00:00:00",4543,539686.82
"2017-12-17 00:00:00",2276,268866.44
"2017-12-18 00:00:00",1444,187580.8
"2017-12-19 00:00:00",1472,196968.67
"2017-12-20 00:00:00",4349,610682.1
"2017-12-21 00:00:00",5248,909049.03
"2017-12-22 00:00:00",6573,1834069.83
"2017-12-23 00:00:00",3417,2051256.31
"2017-12-24 00:00:00",1967,1449640.86
"2017-12-25 00:00:00",1436,1775056.72
"2017-12-26 00:00:00",763,875497.76
"2017-12-27 00:00:00",374,533141.3
"2017-12-28 00:00:00",222,284943.44
"2017-12-29 00:00:00",98,223502.07
"2017-12-30 00:00:00",38,67786.5
"2017-12-31 00:00:00",28,83136.86
"2018-01-01 00:00:00",7,25994.41
